index,filepath,true_label,target_class,original_probability,cam_region_blur_probability,cam_region_probability_drop,random_region_blur_probability,random_region_probability_drop,cam_minus_random_drop
10,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person126_bacteria_599.jpeg,1,1,0.99904865026474,0.9984602928161621,0.0005883574485778809,0.9959157109260559,0.003132939338684082,-0.002544581890106201
11,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person48_virus_100.jpeg,1,1,0.7879108786582947,0.48684078454971313,0.30107009410858154,0.9867708683013916,-0.19885998964309692,0.49993008375167847
12,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person121_bacteria_580.jpeg,1,1,0.699564516544342,0.4620001018047333,0.23756441473960876,0.9864570498466492,-0.28689253330230713,0.5244569480419159
13,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person161_bacteria_762.jpeg,1,1,0.8774484395980835,0.4128653109073639,0.4645831286907196,0.9945580959320068,-0.11710965633392334,0.5816927850246429
14,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person133_bacteria_633.jpeg,1,1,0.9996381998062134,0.9804010987281799,0.019237101078033447,0.9983898401260376,0.0012483596801757812,0.017988741397857666
15,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person3_virus_15.jpeg,1,1,0.9767813682556152,0.9829016923904419,-0.00612032413482666,0.9959445595741272,-0.019163191318511963,0.013042867183685303
16,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1619_virus_2806.jpeg,1,1,0.5940174460411072,0.7276296615600586,-0.13361221551895142,0.9916855096817017,-0.3976680636405945,0.26405584812164307
17,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person131_bacteria_629.jpeg,1,1,0.9888632297515869,0.9906687140464783,-0.0018054842948913574,0.9784626960754395,0.010400533676147461,-0.012206017971038818
18,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1667_virus_2881.jpeg,1,1,0.9954959154129028,0.9089221358299255,0.0865737795829773,0.9936684966087341,0.0018274188041687012,0.0847463607788086
19,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0117-0001.jpeg,0,1,0.5410616397857666,0.5548187494277954,-0.013757109642028809,0.9414481520652771,-0.4003865122795105,0.3866294026374817
20,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person144_bacteria_690.jpeg,1,1,0.996455729007721,0.9675093293190002,0.028946399688720703,0.9673604965209961,0.029095232486724854,-0.0001488327980041504
21,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person150_bacteria_717.jpeg,1,1,0.8195420503616333,0.8488105535507202,-0.029268503189086914,0.9961506128311157,-0.17660856246948242,0.1473400592803955
22,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1_virus_8.jpeg,1,1,0.9991734623908997,0.9993520379066467,-0.0001785755157470703,0.975248396396637,0.023925065994262695,-0.024103641510009766
23,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1635_virus_2831.jpeg,1,1,0.9161569476127625,0.7214496731758118,0.19470727443695068,0.983224630355835,-0.06706768274307251,0.2617749571800232
24,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0027-0001.jpeg,0,1,0.6247768998146057,0.5796224474906921,0.045154452323913574,0.8190684914588928,-0.1942915916442871,0.23944604396820068
25,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0029-0001.jpeg,0,0,0.9854090809822083,0.21053361892700195,0.7748754620552063,0.07834290713071823,0.90706617385149,-0.13219071179628372
26,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0111-0001.jpeg,0,1,0.6156117916107178,0.9110528826713562,-0.2954410910606384,0.9808835983276367,-0.36527180671691895,0.06983071565628052
27,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1628_virus_2822.jpeg,1,1,0.9990710020065308,0.9980950951576233,0.0009759068489074707,0.9646134972572327,0.034457504749298096,-0.033481597900390625
28,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person75_virus_136.jpeg,1,1,0.9955434203147888,0.7223612070083618,0.273182213306427,0.9510274529457092,0.04451596736907959,0.2286662459373474
29,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0069-0001.jpeg,0,0,0.9904488921165466,0.5832734107971191,0.4071754813194275,0.05660562962293625,0.9338432624936104,-0.5266677811741829
30,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0332-0001.jpeg,0,0,0.9553928375244141,0.11962831765413284,0.8357645198702812,0.033200494945049286,0.9221923425793648,-0.08642782270908356
31,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0380-0001.jpeg,0,0,0.9791206121444702,0.1382005661725998,0.8409200459718704,0.059212327003479004,0.9199082851409912,-0.07898823916912079
32,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0092-0001.jpeg,0,0,0.7077764272689819,0.26295405626296997,0.44482237100601196,0.022150151431560516,0.6856262758374214,-0.24080390483140945
33,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person136_bacteria_654.jpeg,1,1,0.8846707344055176,0.4519347846508026,0.43273594975471497,0.9813685417175293,-0.09669780731201172,0.5294337570667267
34,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person103_bacteria_488.jpeg,1,1,0.9998680353164673,0.9943222999572754,0.0055457353591918945,0.9911892414093018,0.008678793907165527,-0.003133058547973633
35,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0321-0001.jpeg,0,0,0.9866911172866821,0.4214905798435211,0.565200537443161,0.014719219878315926,0.9719718974083662,-0.4067713599652052
36,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person151_bacteria_718.jpeg,1,1,0.9997676014900208,0.99795001745224,0.0018175840377807617,0.9789117574691772,0.020855844020843506,-0.019038259983062744
37,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1653_virus_2858.jpeg,1,1,0.9871151447296143,0.9852415919303894,0.0018735527992248535,0.9923895001411438,-0.005274355411529541,0.0071479082107543945
38,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1612_virus_2797.jpeg,1,1,0.9977066516876221,0.9983383417129517,-0.0006316900253295898,0.9886035919189453,0.009103059768676758,-0.009734749794006348
39,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0287-0001.jpeg,0,0,0.9490795731544495,0.4333973228931427,0.5156822502613068,0.03697013109922409,0.9121094420552254,-0.3964271917939186
40,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0283-0001.jpeg,0,1,0.7600491642951965,0.6874520182609558,0.07259714603424072,0.9767301678657532,-0.21668100357055664,0.28927814960479736
41,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0105-0001.jpeg,0,0,0.8627254366874695,0.17379926145076752,0.688926175236702,0.05726410076022148,0.805461335927248,-0.11653516069054604
42,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person112_bacteria_539.jpeg,1,1,0.9828776121139526,0.9176022410392761,0.06527537107467651,0.9930777549743652,-0.010200142860412598,0.07547551393508911
43,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person81_bacteria_396.jpeg,1,1,0.9999555349349976,0.9973088502883911,0.0026466846466064453,0.9905339479446411,0.009421586990356445,-0.00677490234375
44,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person82_bacteria_405.jpeg,1,1,0.9924846291542053,0.9876374006271362,0.004847228527069092,0.9969626069068909,-0.004477977752685547,0.009325206279754639
45,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0041-0001.jpeg,0,0,0.5117750763893127,0.3900386095046997,0.12173646688461304,0.024387462064623833,0.4873876143246889,-0.3656511474400759
46,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person140_bacteria_668.jpeg,1,1,0.8001745939254761,0.7376798987388611,0.06249469518661499,0.9994747042655945,-0.1993001103401184,0.2617948055267334
47,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person47_virus_99.jpeg,1,1,0.984377384185791,0.9564858675003052,0.02789151668548584,0.9974150657653809,-0.013037681579589844,0.040929198265075684
48,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0376-0001.jpeg,0,0,0.6281459927558899,0.09254836291074753,0.5355976298451424,0.011312304064631462,0.6168336886912584,-0.08123605884611607
49,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0045-0001.jpeg,0,0,0.6050386428833008,0.11506156623363495,0.48997707664966583,0.05992954596877098,0.5451090969145298,-0.05513202026486397
50,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0267-0001.jpeg,0,1,0.9849002361297607,0.9951940178871155,-0.010293781757354736,0.9954114556312561,-0.010511219501495361,0.000217437744140625
51,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0370-0001.jpeg,0,0,0.9951215386390686,0.46333661675453186,0.5317849218845367,0.010533318854868412,0.9845882197842002,-0.45280329789966345
52,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person93_bacteria_454.jpeg,1,1,0.9938297867774963,0.9955633878707886,-0.0017336010932922363,0.9978027939796448,-0.0039730072021484375,0.002239406108856201
53,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person88_bacteria_438.jpeg,1,1,0.998274564743042,0.994450569152832,0.003823995590209961,0.987900972366333,0.010373592376708984,-0.0065495967864990234
54,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0280-0001.jpeg,0,0,0.9758418798446655,0.7705932259559631,0.2052486538887024,0.07574396580457687,0.9000979140400887,-0.6948492601513863
55,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person153_bacteria_725.jpeg,1,1,0.9865140318870544,0.9471285939216614,0.039385437965393066,0.9988382458686829,-0.012324213981628418,0.051709651947021484
56,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person38_virus_84.jpeg,1,1,0.9887471795082092,0.8926687240600586,0.09607845544815063,0.99445641040802,-0.005709230899810791,0.10178768634796143
57,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0023-0001.jpeg,0,0,0.9357742667198181,0.3306388854980469,0.6051353812217712,0.02749619446694851,0.9082780722528696,-0.30314269103109837
58,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person147_bacteria_705.jpeg,1,1,0.9988448619842529,0.9894452691078186,0.009399592876434326,0.9918087124824524,0.007036149501800537,0.002363443374633789
59,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0378-0001.jpeg,0,0,0.5636321306228638,0.14435987174510956,0.4192722588777542,0.019852042198181152,0.5437800884246826,-0.1245078295469284
60,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person141_bacteria_676.jpeg,1,1,0.98492032289505,0.9451422095298767,0.03977811336517334,0.9892327785491943,-0.004312455654144287,0.04409056901931763
61,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person128_bacteria_608.jpeg,1,1,0.9841899275779724,0.8721358180046082,0.11205410957336426,0.96947181224823,0.014718115329742432,0.09733599424362183
62,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person114_bacteria_544.jpeg,1,1,0.9808787107467651,0.8769717216491699,0.10390698909759521,0.9762587547302246,0.004619956016540527,0.09928703308105469
63,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1627_virus_2819.jpeg,1,1,0.9993601441383362,0.9952495098114014,0.0041106343269348145,0.9972310662269592,0.002129077911376953,0.0019815564155578613
64,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0273-0001.jpeg,0,0,0.6178677082061768,0.4733419418334961,0.14452576637268066,0.05104565992951393,0.5668220482766628,-0.42229628190398216
65,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0103-0001.jpeg,0,0,0.9884738326072693,0.4161147177219391,0.5723591148853302,0.05988484248518944,0.9285889901220798,-0.35622987523674965
66,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0029-0001.jpeg,0,0,0.7671374678611755,0.4296676516532898,0.33746981620788574,0.2771672308444977,0.48997023701667786,-0.15250042080879211
67,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0290-0001.jpeg,0,0,0.7431340217590332,0.44217008352279663,0.3009639382362366,0.0316922701895237,0.7114417515695095,-0.41047781333327293
68,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0028-0001.jpeg,0,0,0.9039267301559448,0.7741473317146301,0.1297793984413147,0.037230368703603745,0.8666963614523411,-0.7369169630110264
69,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person139_bacteria_662.jpeg,1,1,0.9978013634681702,0.9617143273353577,0.0360870361328125,0.9918333292007446,0.005968034267425537,0.030119001865386963
70,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person120_bacteria_573.jpeg,1,1,0.7897586822509766,0.9298880100250244,-0.14012932777404785,0.9936273097991943,-0.20386862754821777,0.06373929977416992
71,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person35_virus_80.jpeg,1,1,0.9982129335403442,0.992840051651001,0.005372881889343262,0.983913004398346,0.014299929141998291,-0.00892704725265503
72,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person83_bacteria_409.jpeg,1,1,0.9870522022247314,0.8572388291358948,0.12981337308883667,0.9762381911277771,0.010814011096954346,0.11899936199188232
73,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person100_bacteria_479.jpeg,1,1,0.9990748167037964,0.9989025592803955,0.0001722574234008789,0.9963281750679016,0.0027466416358947754,-0.0025743842124938965
74,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person91_bacteria_446.jpeg,1,1,0.9877859354019165,0.9916802048683167,-0.0038942694664001465,0.9639058113098145,0.02388012409210205,-0.027774393558502197
75,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person136_bacteria_649.jpeg,1,1,0.9982606768608093,0.9854889512062073,0.01277172565460205,0.9972884654998779,0.0009722113609313965,0.011799514293670654
76,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person100_bacteria_482.jpeg,1,1,0.8889940977096558,0.7465458512306213,0.14244824647903442,0.9850713014602661,-0.09607720375061035,0.23852545022964478
77,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1625_virus_2817.jpeg,1,1,0.9870928525924683,0.9092621207237244,0.0778307318687439,0.9956802129745483,-0.008587360382080078,0.08641809225082397
78,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0066-0001.jpeg,0,0,0.9379107356071472,0.5186202526092529,0.4192904829978943,0.021780861541628838,0.9161298740655184,-0.4968393910676241
79,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person11_virus_38.jpeg,1,1,0.957161009311676,0.9737423062324524,-0.016581296920776367,0.9966687560081482,-0.03950774669647217,0.0229264497756958
80,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0311-0001.jpeg,0,0,0.9574195146560669,0.11163518577814102,0.8457843288779259,0.026464281603693962,0.9309552330523729,-0.08517090417444706
81,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person24_virus_58.jpeg,1,1,0.9762182235717773,0.9853041768074036,-0.00908595323562622,0.9746560454368591,0.0015621781349182129,-0.010648131370544434
82,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person78_bacteria_385.jpeg,1,1,0.9951076507568359,0.9199538230895996,0.07515382766723633,0.9991656541824341,-0.0040580034255981445,0.07921183109283447
83,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person141_bacteria_678.jpeg,1,1,0.9979526996612549,0.9992052912712097,-0.001252591609954834,0.9915565252304077,0.006396174430847168,-0.007648766040802002
84,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person109_bacteria_527.jpeg,1,1,0.9999120235443115,0.9986681938171387,0.0012438297271728516,0.9605125784873962,0.03939944505691528,-0.03815561532974243
85,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0336-0001.jpeg,0,0,0.6174402236938477,0.05632384493947029,0.5611163787543774,0.012037612497806549,0.6054026111960411,-0.04428623244166374
86,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0198-0001.jpeg,0,0,0.6732872724533081,0.7445025444030762,-0.07121527194976807,0.008710651658475399,0.6645766207948327,-0.7357918927446008
87,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person100_bacteria_481.jpeg,1,1,0.9995840191841125,0.995607316493988,0.003976702690124512,0.993884265422821,0.005699753761291504,-0.0017230510711669922
88,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0087-0001.jpeg,0,0,0.9319837689399719,0.49505478143692017,0.43692898750305176,0.08730056136846542,0.8446832075715065,-0.40775422006845474
89,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person126_bacteria_598.jpeg,1,1,0.9977930784225464,0.9643000364303589,0.0334930419921875,0.9986818432807922,-0.0008887648582458496,0.03438180685043335
90,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0065-0001.jpeg,0,0,0.6652184128761292,0.03434976190328598,0.6308686509728432,0.04657885804772377,0.6186395548284054,0.01222909614443779
91,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0123-0001.jpeg,0,1,0.8285853266716003,0.3582219183444977,0.47036340832710266,0.9504452347755432,-0.12185990810394287,0.5922233164310455
92,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person124_bacteria_590.jpeg,1,1,0.992404043674469,0.9817643761634827,0.010639667510986328,0.9935550093650818,-0.001150965690612793,0.011790633201599121
93,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person103_bacteria_489.jpeg,1,1,0.9878910779953003,0.9927056431770325,-0.004814565181732178,0.9979898929595947,-0.010098814964294434,0.005284249782562256
94,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person82_bacteria_403.jpeg,1,1,0.9982203841209412,0.9966686367988586,0.0015517473220825195,0.9961109757423401,0.0021094083786010742,-0.0005576610565185547
95,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0272-0001.jpeg,0,0,0.941261887550354,0.7275105118751526,0.21375137567520142,0.03558175638318062,0.9056801311671734,-0.691928755491972
96,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0081-0001.jpeg,0,0,0.8039023876190186,0.32141438126564026,0.4824880063533783,0.0731152594089508,0.7307871282100677,-0.24829912185668945
97,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0059-0001.jpeg,0,0,0.9480994939804077,0.22698141634464264,0.7211180776357651,0.018159465864300728,0.929940028116107,-0.2088219504803419
98,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person174_bacteria_832.jpeg,1,1,0.7573321461677551,0.7987425923347473,-0.04141044616699219,0.9812442660331726,-0.22391211986541748,0.1825016736984253
99,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person157_bacteria_735.jpeg,1,1,0.9967729449272156,0.957883894443512,0.03888905048370361,0.9874732494354248,0.009299695491790771,0.029589354991912842
100,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person127_bacteria_604.jpeg,1,0,0.5261422991752625,0.13014112412929535,0.3960011750459671,0.015667906031012535,0.5104743931442499,-0.11447321809828281
101,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0351-0001.jpeg,0,0,0.9583418965339661,0.1347167044878006,0.8236251920461655,0.0411391407251358,0.9172027558088303,-0.0935775637626648
102,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1665_virus_2878.jpeg,1,1,0.9788429737091064,0.989528477191925,-0.010685503482818604,0.9907269477844238,-0.011883974075317383,0.0011984705924987793
103,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person147_bacteria_707.jpeg,1,1,0.9910277724266052,0.9755620360374451,0.015465736389160156,0.9994837045669556,-0.008455932140350342,0.023921668529510498
104,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person100_bacteria_480.jpeg,1,1,0.999569833278656,0.9973884224891663,0.002181410789489746,0.9938052892684937,0.0057645440101623535,-0.0035831332206726074
105,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0300-0001.jpeg,0,0,0.9711921215057373,0.865850567817688,0.10534155368804932,0.04163492098450661,0.9295572005212307,-0.8242156468331814
106,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person89_bacteria_440.jpeg,1,1,0.7463050484657288,0.8264163136482239,-0.08011126518249512,0.9723332524299622,-0.2260282039642334,0.14591693878173828
107,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\IM-0006-0001.jpeg,0,0,0.8911568522453308,0.32003164291381836,0.5711252093315125,0.29056960344314575,0.6005872488021851,-0.029462039470672607
108,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0339-0001.jpeg,0,0,0.9517024755477905,0.14869911968708038,0.8030033558607101,0.06957011669874191,0.8821323588490486,-0.07912900298833847
109,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person36_virus_81.jpeg,1,1,0.9959927201271057,0.9243291020393372,0.07166361808776855,0.9786568284034729,0.017335891723632812,0.05432772636413574
110,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0102-0001.jpeg,0,1,0.6847429275512695,0.7800397276878357,-0.09529680013656616,0.9943055510520935,-0.309562623500824,0.2142658233642578
111,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1679_virus_2896.jpeg,1,1,0.9833653569221497,0.7212861180305481,0.26207923889160156,0.983170211315155,0.0001951456069946289,0.26188409328460693
112,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0338-0001.jpeg,0,1,0.5717318654060364,0.48376962542533875,0.08796223998069763,0.9857164025306702,-0.4139845371246338,0.5019467771053314
113,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person146_bacteria_703.jpeg,1,1,0.9812104105949402,0.9018091559410095,0.07940125465393066,0.9799338579177856,0.001276552677154541,0.07812470197677612
114,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person50_virus_102.jpeg,1,1,0.9967789053916931,0.967470645904541,0.0293082594871521,0.997271716594696,-0.0004928112030029297,0.02980107069015503
115,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person86_bacteria_429.jpeg,1,1,0.983876645565033,0.994721531867981,-0.010844886302947998,0.9870703220367432,-0.003193676471710205,-0.007651209831237793
116,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person85_bacteria_419.jpeg,1,1,0.9212853312492371,0.81513512134552,0.10615020990371704,0.9588493704795837,-0.03756403923034668,0.14371424913406372
117,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person134_bacteria_643.jpeg,1,1,0.9466111063957214,0.8637918829917908,0.08281922340393066,0.8735135793685913,0.07309752702713013,0.009721696376800537
118,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person109_bacteria_519.jpeg,1,1,0.9939091205596924,0.8841387629508972,0.10977035760879517,0.9959729313850403,-0.0020638108253479004,0.11183416843414307
119,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person108_bacteria_507.jpeg,1,1,0.9709798097610474,0.9630934000015259,0.007886409759521484,0.9971228241920471,-0.026143014430999756,0.03402942419052124
120,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0374-0001.jpeg,0,0,0.9496405720710754,0.25309982895851135,0.6965407431125641,0.04671301320195198,0.9029275588691235,-0.20638681575655937
121,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person122_bacteria_583.jpeg,1,1,0.9922711849212646,0.9376699328422546,0.05460125207901001,0.9948945045471191,-0.002623319625854492,0.0572245717048645
122,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person19_virus_50.jpeg,1,1,0.8253578543663025,0.6970894932746887,0.12826836109161377,0.9987165927886963,-0.1733587384223938,0.30162709951400757
123,D:\pneumonia-data\chest-xray\chest_xray\test\NORMAL\NORMAL2-IM-0027-0001.jpeg,0,0,0.8738570213317871,0.5297633409500122,0.3440936803817749,0.1535865217447281,0.720270499587059,-0.3761768192052841
124,D:\pneumonia-data\chest-xray\chest_xray\test\PNEUMONIA\person1656_virus_2862.jpeg,1,1,0.8529247045516968,0.7420830726623535,0.11084163188934326,0.9674537777900696,-0.1145290732383728,0.22537070512771606
